Ticker,Sector,Industry,Company_Type,Current_Price,DCF_Price,Technical_Price,Comparable_Price,Startup_Price,Equity Value,RSI 14,Current_Multiples,Technical Trend on MA,MA_20,MA_50,MA_200,Relative_Valuation,Last_Close,Market_Cap,PE_Ratio,Revenue_Growth,Quality_Score,Quality_Grade,Growth_Quality,Median_Growth,Current_Revenue,Implied_Value_Estimate,Key_Risks,Recommendation,Confidence,Signal-Bullish,Signal-Bearish,Signal-Neutral,Signal-DCF,Signal-Startup,Signal-Technical,Signal-Comparable,Risk_Level,Investment_Thesis,Data_Quality,Next_Steps,Errors
URBN,Consumer Cyclical,Apparel Retail,mature_profitable,$71.20,$84.83,$58.99,$96.47,$0.00,"$7,608,968,000",47.81035332701447,"{'pe': 13.960784, 'ps': 1.095034, 'pb': 2.474972}",Downtrend,70.85799980163574,73.97360015869141,61.9477499961853,Undervalued,$0.00,"$6,386,490,880",13.960784,0.113,72,B,,0,$0,$0,[],BUY,High,"['DCF shows 19% upside', 'Trading below peer multiples', 'Good quality company metrics']",['Technical: Downtrend'],[],Buy,,Sell,Buy,Low,Stable dividend-paying company. DCF suggests Buy with B quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
URGN,Healthcare,Biotechnology,startup_loss_making,$17.99,$0.00,$12.19,$0.00,$10.02,$0,45.067924795283325,,Downtrend,18.94900016784668,18.73290002822876,12.55747501373291,N/A,$0.00,"$832,291,712",,0.108,27,D,Moderate (15-30%),28.5%,"$90,398,000","$433,910,400","['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
URNJ,,,startup_loss_making,$0.00,$0.00,$43.90,$0.00,$0.00,$0,67.02385987250618,,Strong Uptrend,25.596249961853026,23.225099983215333,19.12543197631836,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
UROY,Energy,Uranium,commodity,$4.18,$-0.81,$6.98,$0.37,$0.00,"$-108,461,088",68.6311706510246,"{'pe': None, 'ps': 11.51357, 'pb': 1.8811882}",Strong Uptrend,3.4864999890327453,3.040399975776672,2.3567749923467636,Overvalued,$0.00,"$561,942,784",,,18,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['DCF shows -119% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Commodity company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
USAF,,,startup_loss_making,$0.00,$0.00,$28.39,$0.00,$0.00,$0,66.88958052687649,,Strong Uptrend,26.95314998626709,26.677540054321287,26.081415061950683,N/A,$0.00,$0,30.677769,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USAR,Basic Materials,Other Industrial Metals & Mining,commodity,$16.66,$-0.15,$40.91,$0.00,$0.00,"$-14,911,160",58.16816372613144,"{'pe': None, 'ps': None, 'pb': -11.942653}",Strong Uptrend,14.961000013351441,14.700800075531006,12.08954003572464,Fair,$0.00,"$1,623,135,232",,,15,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['DCF shows -101% downside', 'Poor quality metrics']",['Fair valuation vs peers'],Strong Sell,,Buy,Hold,Medium,Commodity company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",[]
USARW,Basic Materials,Other Industrial Metals & Mining,commodity,$6.64,$-inf,$6.64,$0.00,$0.00,"$-14,911,160",,"{'pe': None, 'ps': None, 'pb': -4.7598567}",Insufficient Moving Averages Data,,,,Fair,$0.00,$0,,,15,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",SELL,Medium,[],"['DCF shows -inf% downside', 'Poor quality metrics']","['Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Strong Sell,,Neutral,Hold,Medium,Commodity company requiring careful timing. Current signals: sell.,Low,"['Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USAU,Basic Materials,Gold,startup_loss_making,$15.12,$0.00,$25.57,$0.00,$0.78,$0,58.56580433084161,,Strong Uptrend,14.298500061035156,12.578200035095215,10.27190001487732,N/A,$0.00,"$216,942,432",,,18,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
USCB,Financial Services,Banks - Regional,financial,$17.25,$0.00,$20.69,$11.77,$0.00,$0,50.36045377466202,"{'pe': 11.734694, 'ps': 3.93162, 'pb': 1.4955783}",Uptrend,17.30949983596802,17.139850597381592,17.442133884429932,Overvalued,$0.00,"$346,352,128",11.734694,0.184,67,B,,0,$0,$0,[],HOLD,Low,"['Technical: Uptrend', 'Good quality company metrics']",['Trading above peer multiples'],[],,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
USCL,,,startup_loss_making,$0.00,$0.00,$92.19,$0.00,$0.00,$0,61.61332228206853,,Strong Uptrend,76.94833793640137,75.90874877929687,71.24075340270996,N/A,$0.00,$0,27.218433,,10,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USDX,,,startup_loss_making,$0.00,$0.00,$26.21,$0.00,$0.00,$0,79.75437099739126,,Strong Uptrend,25.752999782562256,25.642420921325684,25.255901489257813,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USEA,Industrials,Marine Shipping,turnaround,$1.75,$6.74,$2.67,$8.34,$0.00,"$62,029,937",63.071004809196246,"{'pe': None, 'ps': 0.3778878, 'pb': 0.28395262}",Strong Uptrend,1.694400006532669,1.6114609026908875,1.5365320253372192,Undervalued,$0.00,"$16,107,467",,0.002,7,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 285% upside', 'Technical: Strong Uptrend', 'Trading below peer multiples']",['Poor quality metrics'],[],Strong Buy,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
USEG,Energy,Oil & Gas E&P,commodity,$1.25,$-0.93,$2.01,$0.28,$0.00,"$-32,982,111",60.12613643395062,"{'pe': None, 'ps': 3.5515394, 'pb': 1.5206813}",Uptrend,1.1644999921321868,1.1929999995231628,1.4753500044345855,Overvalued,$0.00,"$44,543,408",,-0.669,10,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Technical: Uptrend'],"['DCF shows -174% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Commodity company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
USFI,,,startup_loss_making,$0.00,$0.00,$26.30,$0.00,$0.00,$0,54.04588827745459,,Strong Uptrend,24.80629644393921,24.511329193115234,23.968566570281983,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USGO,Basic Materials,Other Industrial Metals & Mining,commodity,$12.85,$-3.89,$19.19,$0.00,$0.00,"$-49,390,114",81.6233901097564,"{'pe': None, 'ps': None, 'pb': 44.46367}",Uptrend,9.62974991798401,8.762099990844726,9.390615003108978,Fair,$0.00,"$162,972,384",,,18,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['DCF shows -130% downside', 'Poor quality metrics']",['Fair valuation vs peers'],Strong Sell,,Buy,Hold,Medium,Commodity company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
USGOW,,,startup_loss_making,$1.76,$0.00,$1.76,$0.00,$0.00,$0,,,Insufficient Moving Averages Data,,,,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Poor quality metrics']",['Technical: Insufficient Moving Averages Data'],,Avoid,Neutral,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USIG,,,startup_loss_making,$0.00,$0.00,$55.07,$0.00,$0.00,$0,57.04044239967975,,Strong Uptrend,52.047318840026854,51.48386413574219,50.04594104766846,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USIN,,,startup_loss_making,$0.00,$0.00,$53.99,$0.00,$0.00,$0,53.39495707975902,,Strong Uptrend,50.89090003967285,50.30357948303222,49.06573068618774,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USIO,Technology,Software - Infrastructure,mature_profitable,$1.43,$1.69,$1.60,$8.99,$0.00,"$44,848,666",43.580446313407556,"{'pe': 13.0, 'ps': 0.4518574, 'pb': 2.019774}",Strong Downtrend,1.4640000104904174,1.5746000003814697,1.5968999999761582,Undervalued,$0.00,"$37,888,968",13.0,-0.006,55,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 18% upside', 'Trading below peer multiples']",['Technical: Strong Downtrend'],[],Buy,,Sell,Buy,Low,Stable dividend-paying company. DCF suggests Buy with C quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
USLM,Basic Materials,Building Materials,growth_profitable,$125.84,$132.92,$179.67,$54.75,$0.00,"$3,806,771,503",55.130857602456615,"{'pe': 28.928736, 'ps': 10.231078, 'pb': 6.380368}",Strong Uptrend,125.77899932861328,116.87984268188477,108.39158946990966,Overvalued,$0.00,"$3,603,999,488",28.928736,0.196,74,B,,0,$0,$0,[],HOLD,Medium,"['Technical: Strong Uptrend', 'Good quality company metrics']",['Trading above peer multiples'],['DCF suggests fair valuation'],Hold,,Buy,Sell,Low,Growth company with B fundamentals. Multiple analysis methods suggest hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
USMC,,,startup_loss_making,$0.00,$0.00,$80.61,$0.00,$0.00,$0,67.33122850530863,,Strong Uptrend,66.71074981689453,64.8881201171875,60.71861482620239,N/A,$0.00,$0,32.624832,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USOI,,,startup_loss_making,$0.00,$0.00,$57.67,$0.00,$0.00,$0,59.08635742685579,,Uptrend,51.05274486541748,51.08703987121582,51.23085411071777,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USOY,,,startup_loss_making,$0.00,$0.00,$9.85,$0.00,$0.00,$0,53.5876625117085,,Strong Uptrend,8.09330723285675,8.071811056137085,8.07177794933319,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USRD,,,startup_loss_making,$0.00,$0.00,$40.35,$0.00,$0.00,$0,55.24658784638877,,Strong Uptrend,32.80470027923584,32.776300048828126,30.50678346633911,N/A,$0.00,$0,34.95321,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
USSH,,,startup_loss_making,$0.00,$0.00,$51.73,$0.00,$0.00,$0,64.30961719972504,,Strong Uptrend,50.879949951171874,50.65840774536133,49.904317932128905,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
